2026-04-10 17:09:58.194 +09:00 | INF | TraceId:  | Executed DbCommand (33ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT 1 | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.381 +09:00 | INF | TraceId:  | Executed DbCommand (50ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]'); | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.396 +09:00 | INF | TraceId:  | Executed DbCommand (9ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT 1 | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.400 +09:00 | INF | TraceId:  | Executed DbCommand (2ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]'); | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.442 +09:00 | INF | TraceId:  | Executed DbCommand (5ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT [MigrationId], [ProductVersion]
FROM [__EFMigrationsHistory]
ORDER BY [MigrationId]; | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.483 +09:00 | INF | TraceId:  | No migrations were applied. The database is already up to date. | Ex:  | Source: Microsoft.EntityFrameworkCore.Migrations
2026-04-10 17:11:51.950 +09:00 | INF | TraceId: 9537f98889c699212cbbe11bfd9420d6 | Request starting HTTP/2 GET https://localhost:7053/_framework/aspnetcore-browser-refresh.js - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:51.953 +09:00 | INF | TraceId: e00ae38da76a294615581feb0e19dbfb | Request starting HTTP/2 GET https://localhost:7053/_vs/browserLink - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:51.956 +09:00 | INF | TraceId: 9537f98889c699212cbbe11bfd9420d6 | Request finished HTTP/2 GET https://localhost:7053/_framework/aspnetcore-browser-refresh.js - 200 16515 application/javascript; charset=utf-8 6.6057ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:52.000 +09:00 | INF | TraceId: e00ae38da76a294615581feb0e19dbfb | Request finished HTTP/2 GET https://localhost:7053/_vs/browserLink - 200 null text/javascript; charset=UTF-8 48.1103ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:52.479 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Request starting HTTP/2 POST https://localhost:7053/api/IssuesApi/GetViewerToken - null 0 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:52.484 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Executing endpoint 'IssueManagement.Controllers.IssuesApiController.GetViewerToken (IssueManagement)' | Ex:  | Source: Microsoft.AspNetCore.Routing.EndpointMiddleware
2026-04-10 17:11:52.507 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Route matched with {action = "GetViewerToken", controller = "IssuesApi", page = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] GetViewerToken(System.Threading.CancellationToken) on controller IssueManagement.Controllers.IssuesApiController (IssueManagement). | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:52.516 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Executing action method IssueManagement.Controllers.IssuesApiController.GetViewerToken (IssueManagement) - Validation state: "Valid" | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:52.543 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Requesting APS access token from https://developer.api.autodesk.com/authentication/v2/token with client_id U4kXR3o9HEREsY9rdh0HfFZFry6FlvCkbFmDdLNXQyY8uxND | Ex:  | Source: IssueManagement.Infrastructure.Authorization.ApsAuthService
2026-04-10 17:11:52.583 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Created HTTP client for APS token request. | Ex:  | Source: IssueManagement.Infrastructure.Authorization.ApsAuthService
2026-04-10 17:11:52.586 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Start processing HTTP request POST https://developer.api.autodesk.com/authentication/v2/token | Ex:  | Source: System.Net.Http.HttpClient.APSTokenEndPointClient.LogicalHandler
2026-04-10 17:11:52.656 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Sending HTTP request POST https://developer.api.autodesk.com/authentication/v2/token | Ex:  | Source: System.Net.Http.HttpClient.APSTokenEndPointClient.ClientHandler
2026-04-10 17:11:52.931 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Received HTTP response headers after 273.6172ms - 200 | Ex:  | Source: System.Net.Http.HttpClient.APSTokenEndPointClient.ClientHandler
2026-04-10 17:11:52.938 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Execution attempt. Source: '-standard//Standard-Retry', Operation Key: 'null', Result: '200', Handled: 'false', Attempt: '0', Execution Time: 279.331ms | Ex:  | Source: Polly
2026-04-10 17:11:52.941 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Execution attempt. Source: '-standard//Standard-Retry', Operation Key: 'null', Result: '200', Handled: 'false', Attempt: '0', Execution Time: 305.9609ms | Ex:  | Source: Polly
2026-04-10 17:11:52.941 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | End processing HTTP request after 357.1801ms - 200 | Ex:  | Source: System.Net.Http.HttpClient.APSTokenEndPointClient.LogicalHandler
2026-04-10 17:11:52.951 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Executed action method IssueManagement.Controllers.IssuesApiController.GetViewerToken (IssueManagement), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 433.5802ms. | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:52.954 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Executing OkObjectResult, writing value of type '<>f__AnonymousType1`2[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.Int32, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'. | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor
2026-04-10 17:11:52.958 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Executed action IssueManagement.Controllers.IssuesApiController.GetViewerToken (IssueManagement) in 450.6099ms | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:52.958 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Executed endpoint 'IssueManagement.Controllers.IssuesApiController.GetViewerToken (IssueManagement)' | Ex:  | Source: Microsoft.AspNetCore.Routing.EndpointMiddleware
2026-04-10 17:11:52.958 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | HTTP POST /api/IssuesApi/GetViewerToken responded 200 in 477.9455 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:52.958 +09:00 | INF | TraceId: d15352e3b28641760532581026748acc | Request finished HTTP/2 POST https://localhost:7053/api/IssuesApi/GetViewerToken - 200 null application/json; charset=utf-8 479.1886ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:53.195 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Request starting HTTP/2 GET https://localhost:7053/api/IssuesApi/GetAllIssues - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:53.199 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executing endpoint 'IssueManagement.Controllers.IssuesApiController.GetAllIssues (IssueManagement)' | Ex:  | Source: Microsoft.AspNetCore.Routing.EndpointMiddleware
2026-04-10 17:11:53.207 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Route matched with {action = "GetAllIssues", controller = "IssuesApi", page = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] GetAllIssues(System.Nullable`1[IssueManagement.Domain.Enums.IssueStatus], System.Nullable`1[IssueManagement.Domain.Enums.IssueType], System.Threading.CancellationToken) on controller IssueManagement.Controllers.IssuesApiController (IssueManagement). | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:53.210 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executing action method IssueManagement.Controllers.IssuesApiController.GetAllIssues (IssueManagement) - Validation state: "Valid" | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:53.657 +09:00 | INF | TraceId: 746f94264328d7f0841a82179934c2b4 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:53.658 +09:00 | INF | TraceId: 746f94264328d7f0841a82179934c2b4 | HTTP GET /healthCheck-1 responded 404 in 0.1594 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:53.658 +09:00 | INF | TraceId: 746f94264328d7f0841a82179934c2b4 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.875ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:53.658 +09:00 | INF | TraceId: 746f94264328d7f0841a82179934c2b4 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:53.717 +09:00 | WRN | TraceId: d57da46251f02653322a967764ca6435 | Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'. | Ex:  | Source: Microsoft.EntityFrameworkCore.Query
2026-04-10 17:11:53.764 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executed DbCommand (4ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT [i].[ID], [i].[CreatedBy], [i].[CreatedOn], [i].[DeletedOn], [i].[Description], [i].[LocationDbId], [i].[LocationType], [i].[LocationWorldX], [i].[LocationWorldY], [i].[LocationWorldZ], [i].[Status], [i].[Title], [i].[Type], [i].[UpdatedBy], [i].[UpdatedOn], [i0].[ID], [i0].[BlobKey], [i0].[ContentType], [i0].[CorrectionStage], [i0].[CreatedBy], [i0].[CreatedOn], [i0].[DeletedOn], [i0].[FileName], [i0].[IssueId], [i0].[UpdatedBy], [i0].[UpdatedOn], [i1].[ID], [i1].[Comment], [i1].[CreatedBy], [i1].[CreatedOn], [i1].[DeletedOn], [i1].[IssueId], [i1].[Status], [i1].[UpdatedBy], [i1].[UpdatedOn]
FROM [Issues] AS [i]
LEFT JOIN [IssuePhotos] AS [i0] ON [i].[ID] = [i0].[IssueId]
LEFT JOIN [IssueStatusHistories] AS [i1] ON [i].[ID] = [i1].[IssueId]
ORDER BY [i].[CreatedOn] DESC, [i].[ID], [i0].[ID] | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:11:53.823 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executed action method IssueManagement.Controllers.IssuesApiController.GetAllIssues (IssueManagement), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 613.3927ms. | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:53.824 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executing OkObjectResult, writing value of type 'System.Collections.Generic.List`1[[IssueManagement.Application.DTOs.IssueDto, IssueManagement.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]'. | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor
2026-04-10 17:11:53.882 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executed action IssueManagement.Controllers.IssuesApiController.GetAllIssues (IssueManagement) in 674.3652ms | Ex:  | Source: Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker
2026-04-10 17:11:53.882 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Executed endpoint 'IssueManagement.Controllers.IssuesApiController.GetAllIssues (IssueManagement)' | Ex:  | Source: Microsoft.AspNetCore.Routing.EndpointMiddleware
2026-04-10 17:11:53.882 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | HTTP GET /api/IssuesApi/GetAllIssues responded 200 in 687.2744 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:53.888 +09:00 | INF | TraceId: d57da46251f02653322a967764ca6435 | Request finished HTTP/2 GET https://localhost:7053/api/IssuesApi/GetAllIssues - 200 null application/json; charset=utf-8 693.9991ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:54.445 +09:00 | INF | TraceId: 96cb009275cd3b9fec51565a7611603d | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:54.445 +09:00 | INF | TraceId: 96cb009275cd3b9fec51565a7611603d | HTTP GET /healthCheck-1 responded 404 in 0.1292 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:54.445 +09:00 | INF | TraceId: 96cb009275cd3b9fec51565a7611603d | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.6645ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:54.445 +09:00 | INF | TraceId: 96cb009275cd3b9fec51565a7611603d | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:58.669 +09:00 | INF | TraceId: 9dd41276122326282e02278556b33ea3 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:58.670 +09:00 | INF | TraceId: 9dd41276122326282e02278556b33ea3 | HTTP GET /healthCheck-1 responded 404 in 0.3378 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:58.670 +09:00 | INF | TraceId: 9dd41276122326282e02278556b33ea3 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 1.4559ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:58.670 +09:00 | INF | TraceId: 9dd41276122326282e02278556b33ea3 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:58.804 +09:00 | INF | TraceId: 3edbe5810139211b348501cb60093965 | Request starting HTTP/2 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:58.808 +09:00 | INF | TraceId: 3edbe5810139211b348501cb60093965 | HTTP GET /healthCheck-1 responded 404 in 0.3609 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:58.809 +09:00 | INF | TraceId: 3edbe5810139211b348501cb60093965 | Request finished HTTP/2 GET https://localhost:7053/healthCheck-1 - 404 null null 5.0502ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:58.809 +09:00 | INF | TraceId: 3edbe5810139211b348501cb60093965 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:59.459 +09:00 | INF | TraceId: b01f4b856fced901291f204615953e22 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:59.459 +09:00 | INF | TraceId: b01f4b856fced901291f204615953e22 | HTTP GET /healthCheck-1 responded 404 in 0.1280 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:11:59.460 +09:00 | INF | TraceId: b01f4b856fced901291f204615953e22 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.6854ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:11:59.460 +09:00 | INF | TraceId: b01f4b856fced901291f204615953e22 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:02.783 +09:00 | INF | TraceId: 21ab51f780ea1b78066dee30b42a5ca1 | Request starting HTTP/2 GET https://localhost:7053/healthcheck - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:02.789 +09:00 | INF | TraceId: 21ab51f780ea1b78066dee30b42a5ca1 | Executing endpoint 'Health checks' | Ex:  | Source: Microsoft.AspNetCore.Routing.EndpointMiddleware
2026-04-10 17:12:02.808 +09:00 | INF | TraceId: 21ab51f780ea1b78066dee30b42a5ca1 | Executed endpoint 'Health checks' | Ex:  | Source: Microsoft.AspNetCore.Routing.EndpointMiddleware
2026-04-10 17:12:02.809 +09:00 | INF | TraceId: 21ab51f780ea1b78066dee30b42a5ca1 | HTTP GET /healthcheck responded 200 in 20.5641 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:02.809 +09:00 | INF | TraceId: 21ab51f780ea1b78066dee30b42a5ca1 | Request finished HTTP/2 GET https://localhost:7053/healthcheck - 200 null text/plain 26.795ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:03.685 +09:00 | INF | TraceId: 1fee703fa13f371939d77ee503567a12 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:03.685 +09:00 | INF | TraceId: 1fee703fa13f371939d77ee503567a12 | HTTP GET /healthCheck-1 responded 404 in 0.2258 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:03.685 +09:00 | INF | TraceId: 1fee703fa13f371939d77ee503567a12 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.7462ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:03.685 +09:00 | INF | TraceId: 1fee703fa13f371939d77ee503567a12 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:04.472 +09:00 | INF | TraceId: a43ade1586cc219e7e79dc34a6094ad2 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:04.473 +09:00 | INF | TraceId: a43ade1586cc219e7e79dc34a6094ad2 | HTTP GET /healthCheck-1 responded 404 in 0.2601 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:04.473 +09:00 | INF | TraceId: a43ade1586cc219e7e79dc34a6094ad2 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 1.7514ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:04.473 +09:00 | INF | TraceId: a43ade1586cc219e7e79dc34a6094ad2 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:08.702 +09:00 | INF | TraceId: 4bd9eb4aa791c2b54cc28ec867793693 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:08.702 +09:00 | INF | TraceId: 4bd9eb4aa791c2b54cc28ec867793693 | HTTP GET /healthCheck-1 responded 404 in 0.1699 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:08.702 +09:00 | INF | TraceId: 4bd9eb4aa791c2b54cc28ec867793693 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.6683ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:08.702 +09:00 | INF | TraceId: 4bd9eb4aa791c2b54cc28ec867793693 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:09.490 +09:00 | INF | TraceId: 96d22f2f9dec923968388d6c79e27178 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:09.491 +09:00 | INF | TraceId: 96d22f2f9dec923968388d6c79e27178 | HTTP GET /healthCheck-1 responded 404 in 0.3175 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:09.491 +09:00 | INF | TraceId: 96d22f2f9dec923968388d6c79e27178 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.7414ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:09.491 +09:00 | INF | TraceId: 96d22f2f9dec923968388d6c79e27178 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:13.717 +09:00 | INF | TraceId: 5f7428b633327792b0798937984fcca5 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:13.717 +09:00 | INF | TraceId: 5f7428b633327792b0798937984fcca5 | HTTP GET /healthCheck-1 responded 404 in 0.2058 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:13.717 +09:00 | INF | TraceId: 5f7428b633327792b0798937984fcca5 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.6192ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:13.717 +09:00 | INF | TraceId: 5f7428b633327792b0798937984fcca5 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:14.497 +09:00 | INF | TraceId: a42cc8cacd167069544053c21700cd2b | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:14.498 +09:00 | INF | TraceId: a42cc8cacd167069544053c21700cd2b | HTTP GET /healthCheck-1 responded 404 in 0.1577 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:14.498 +09:00 | INF | TraceId: a42cc8cacd167069544053c21700cd2b | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.7196ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:14.498 +09:00 | INF | TraceId: a42cc8cacd167069544053c21700cd2b | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:18.720 +09:00 | INF | TraceId: 32d5e79425d346cc0f5da0f39116dce3 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:18.721 +09:00 | INF | TraceId: 32d5e79425d346cc0f5da0f39116dce3 | HTTP GET /healthCheck-1 responded 404 in 0.0996 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:18.721 +09:00 | INF | TraceId: 32d5e79425d346cc0f5da0f39116dce3 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.5074ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:18.721 +09:00 | INF | TraceId: 32d5e79425d346cc0f5da0f39116dce3 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:19.515 +09:00 | INF | TraceId: e79f9d81affbe573bbbac15119511c51 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:19.515 +09:00 | INF | TraceId: e79f9d81affbe573bbbac15119511c51 | HTTP GET /healthCheck-1 responded 404 in 0.1580 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:19.515 +09:00 | INF | TraceId: e79f9d81affbe573bbbac15119511c51 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.5649ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:19.515 +09:00 | INF | TraceId: e79f9d81affbe573bbbac15119511c51 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:23.734 +09:00 | INF | TraceId: 49c95e22be65d6cdd07bfc54d84b600a | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:23.734 +09:00 | INF | TraceId: 49c95e22be65d6cdd07bfc54d84b600a | HTTP GET /healthCheck-1 responded 404 in 0.1577 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:23.734 +09:00 | INF | TraceId: 49c95e22be65d6cdd07bfc54d84b600a | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.8861ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:23.734 +09:00 | INF | TraceId: 49c95e22be65d6cdd07bfc54d84b600a | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
